Timestamp,Date,Transactions
1660780800000,2022-08-18,1117868
1660867200000,2022-08-19,1093309
1660953600000,2022-08-20,1096088
1661040000000,2022-08-21,1077250
1661126400000,2022-08-22,1059940
1661212800000,2022-08-23,1075718
1661299200000,2022-08-24,1043820
1661385600000,2022-08-25,1074563
1661472000000,2022-08-26,1057768
1661558400000,2022-08-27,1047949
1661644800000,2022-08-28,1025044
1661731200000,2022-08-29,1083202
1661817600000,2022-08-30,1051964
1661904000000,2022-08-31,1035135
1661990400000,2022-09-01,1085160
1662076800000,2022-09-02,1083220
1662163200000,2022-09-03,1035586
1662249600000,2022-09-04,1113119
1662336000000,2022-09-05,1091350
1662422400000,2022-09-06,1076929
1662508800000,2022-09-07,1068296
1662595200000,2022-09-08,1078689
1662681600000,2022-09-09,1093966
1662768000000,2022-09-10,998158
1662854400000,2022-09-11,1024482
1662940800000,2022-09-12,1068969
1663027200000,2022-09-13,1093205
1663113600000,2022-09-14,1109172
1663200000000,2022-09-15,1265640
1663286400000,2022-09-16,1311849
1663372800000,2022-09-17,1322077
1663459200000,2022-09-18,1156893
1663545600000,2022-09-19,1138210
1663632000000,2022-09-20,1149031
1663718400000,2022-09-21,1100130
1663804800000,2022-09-22,1118297
1663891200000,2022-09-23,1119895
1663977600000,2022-09-24,1109206
1664064000000,2022-09-25,1107217
1664150400000,2022-09-26,1141218
1664236800000,2022-09-27,1214294
1664323200000,2022-09-28,1109706
1664409600000,2022-09-29,1129558
1664496000000,2022-09-30,1225886
1664582400000,2022-10-01,1158038
1664668800000,2022-10-02,1163876
1664755200000,2022-10-03,1307142
1664841600000,2022-10-04,1185269
1664928000000,2022-10-05,1169356
1665014400000,2022-10-06,1202667
1665100800000,2022-10-07,1180358
1665187200000,2022-10-08,1180084
1665273600000,2022-10-09,1068531
1665360000000,2022-10-10,1123390
1665446400000,2022-10-11,1130309
1665532800000,2022-10-12,1074204
1665619200000,2022-10-13,1124129
1665705600000,2022-10-14,1071895
1665792000000,2022-10-15,1037870
1665878400000,2022-10-16,980678
1665964800000,2022-10-17,1073063
1666051200000,2022-10-18,1062562
1666137600000,2022-10-19,1088602
1666224000000,2022-10-20,1155589
1666310400000,2022-10-21,1116822
1666396800000,2022-10-22,959417
1666483200000,2022-10-23,1009771
1666569600000,2022-10-24,1039240
1666656000000,2022-10-25,1048003
1666742400000,2022-10-26,1104723
1666828800000,2022-10-27,1111785
1666915200000,2022-10-28,1059633
1667001600000,2022-10-29,1038800
1667088000000,2022-10-30,1033475
1667174400000,2022-10-31,1063248
1667260800000,2022-11-01,1071986
1667347200000,2022-11-02,1015945
1667433600000,2022-11-03,1093977
1667520000000,2022-11-04,1014135
1667606400000,2022-11-05,952067
1667692800000,2022-11-06,962845
1667779200000,2022-11-07,1106711
1667865600000,2022-11-08,1132048
1667952000000,2022-11-09,1219648
1668038400000,2022-11-10,1184632
1668124800000,2022-11-11,1118967
1668211200000,2022-11-12,1033438
1668297600000,2022-11-13,1133442
1668384000000,2022-11-14,1192824
1668470400000,2022-11-15,1136911
1668556800000,2022-11-16,1083796
1668643200000,2022-11-17,1103401
1668729600000,2022-11-18,1008485
1668816000000,2022-11-19,911890
1668902400000,2022-11-20,927233
1668988800000,2022-11-21,963954
1669075200000,2022-11-22,962924
1669161600000,2022-11-23,972566
1669248000000,2022-11-24,990202
1669334400000,2022-11-25,999123
1669420800000,2022-11-26,934988
1669507200000,2022-11-27,881336
1669593600000,2022-11-28,1087721
1669680000000,2022-11-29,1047387
1669766400000,2022-11-30,1026508
1669852800000,2022-12-01,984139
1669939200000,2022-12-02,1032952
1670025600000,2022-12-03,963761
1670112000000,2022-12-04,962172
1670198400000,2022-12-05,1008205
1670284800000,2022-12-06,1049066
1670371200000,2022-12-07,972121
1670457600000,2022-12-08,923887
1670544000000,2022-12-09,1932711
1670630400000,2022-12-10,1103199
1670716800000,2022-12-11,1068092
1670803200000,2022-12-12,1182001
1670889600000,2022-12-13,1151038
1670976000000,2022-12-14,1095120
1671062400000,2022-12-15,1080176
1671148800000,2022-12-16,1153272
1671235200000,2022-12-17,1040618
1671321600000,2022-12-18,916817
1671408000000,2022-12-19,994746
1671494400000,2022-12-20,992470
1671580800000,2022-12-21,1029079
1671667200000,2022-12-22,989565
1671753600000,2022-12-23,1044772
1671840000000,2022-12-24,911507
1671926400000,2022-12-25,836424
1672012800000,2022-12-26,937653
1672099200000,2022-12-27,1025274
1672185600000,2022-12-28,977389
1672272000000,2022-12-29,945627
1672358400000,2022-12-30,944771
1672444800000,2022-12-31,865806
1672531200000,2023-01-01,742785
1672617600000,2023-01-02,920276
1672704000000,2023-01-03,948116
1672790400000,2023-01-04,1046389
1672876800000,2023-01-05,1142818
1672963200000,2023-01-06,1028132
1673049600000,2023-01-07,957607
1673136000000,2023-01-08,1184114
1673222400000,2023-01-09,1093675
1673308800000,2023-01-10,1061055
1673395200000,2023-01-11,1083178
1673481600000,2023-01-12,1085563
1673568000000,2023-01-13,1076328
1673654400000,2023-01-14,1107804
1673740800000,2023-01-15,1000777
1673827200000,2023-01-16,1057284
1673913600000,2023-01-17,1018353
1674000000000,2023-01-18,1118225
1674086400000,2023-01-19,1007125
1674172800000,2023-01-20,1024504
1674259200000,2023-01-21,994076
1674345600000,2023-01-22,889814
1674432000000,2023-01-23,947725
1674518400000,2023-01-24,1032293
1674604800000,2023-01-25,1020705
1674691200000,2023-01-26,1048864
1674777600000,2023-01-27,1100192
1674864000000,2023-01-28,964429
1674950400000,2023-01-29,998228
1675036800000,2023-01-30,1074566
1675123200000,2023-01-31,1086364
1675209600000,2023-02-01,1064236
1675296000000,2023-02-02,1104114
1675382400000,2023-02-03,1072608
1675468800000,2023-02-04,1064597
1675555200000,2023-02-05,1069625
1675641600000,2023-02-06,1077149
1675728000000,2023-02-07,1142836
1675814400000,2023-02-08,1121215
1675900800000,2023-02-09,1082467
1675987200000,2023-02-10,1071635
1676073600000,2023-02-11,961493
1676160000000,2023-02-12,953020
1676246400000,2023-02-13,1054742
1676332800000,2023-02-14,1141796
1676419200000,2023-02-15,1160879
1676505600000,2023-02-16,1138195
1676592000000,2023-02-17,1066755
1676678400000,2023-02-18,972865
1676764800000,2023-02-19,1002399
1676851200000,2023-02-20,1059640
1676937600000,2023-02-21,1084290
1677024000000,2023-02-22,1080839
1677110400000,2023-02-23,1093537
1677196800000,2023-02-24,1095771
1677283200000,2023-02-25,995229
1677369600000,2023-02-26,982721
1677456000000,2023-02-27,1034112
1677542400000,2023-02-28,1044634
1677628800000,2023-03-01,1081357
1677715200000,2023-03-02,1088950
1677801600000,2023-03-03,1092189
1677888000000,2023-03-04,971157
1677974400000,2023-03-05,940858
1678060800000,2023-03-06,1037182
1678147200000,2023-03-07,1035152
1678233600000,2023-03-08,1011772
1678320000000,2023-03-09,1037747
1678406400000,2023-03-10,1065950
1678492800000,2023-03-11,1031282
1678579200000,2023-03-12,974883
1678665600000,2023-03-13,1173725
1678752000000,2023-03-14,1105574
1678838400000,2023-03-15,1076742
1678924800000,2023-03-16,1042763
1679011200000,2023-03-17,1068367
1679097600000,2023-03-18,1023641
1679184000000,2023-03-19,992358
1679270400000,2023-03-20,1123422
1679356800000,2023-03-21,1081542
1679443200000,2023-03-22,1073049
1679529600000,2023-03-23,1077305
1679616000000,2023-03-24,1084231
1679702400000,2023-03-25,1052415
1679788800000,2023-03-26,1011463
1679875200000,2023-03-27,1100122
1679961600000,2023-03-28,1149677
1680048000000,2023-03-29,1165012
1680134400000,2023-03-30,1187924
1680220800000,2023-03-31,1150727
1680307200000,2023-04-01,1020143
1680393600000,2023-04-02,981226
1680480000000,2023-04-03,1052294
1680566400000,2023-04-04,1068725
1680652800000,2023-04-05,1123693
1680739200000,2023-04-06,1036898
1680825600000,2023-04-07,1043552
1680912000000,2023-04-08,924776
1680998400000,2023-04-09,956899
1681084800000,2023-04-10,1016480
1681171200000,2023-04-11,1084502
1681257600000,2023-04-12,1021632
1681344000000,2023-04-13,1094764
1681430400000,2023-04-14,1166392
1681516800000,2023-04-15,1056292
1681603200000,2023-04-16,854249
1681689600000,2023-04-17,1011979
1681776000000,2023-04-18,1070108
1681862400000,2023-04-19,1085066
1681948800000,2023-04-20,1073576
1682035200000,2023-04-21,1009840
1682121600000,2023-04-22,862010
1682208000000,2023-04-23,867666
1682294400000,2023-04-24,940804
1682380800000,2023-04-25,976311
1682467200000,2023-04-26,978121
1682553600000,2023-04-27,939262
1682640000000,2023-04-28,987649
1682726400000,2023-04-29,887098
1682812800000,2023-04-30,974972
1682899200000,2023-05-01,1102060
1682985600000,2023-05-02,1127805
1683072000000,2023-05-03,1117146
1683158400000,2023-05-04,1110210
1683244800000,2023-05-05,1208548
1683331200000,2023-05-06,1145565
1683417600000,2023-05-07,1101487
1683504000000,2023-05-08,1145960
1683590400000,2023-05-09,1126707
1683676800000,2023-05-10,1086375
1683763200000,2023-05-11,1099638
1683849600000,2023-05-12,1070884
1683936000000,2023-05-13,994500
1684022400000,2023-05-14,992354
1684108800000,2023-05-15,1091921
1684195200000,2023-05-16,1072600
1684281600000,2023-05-17,1043585
1684368000000,2023-05-18,1054402
1684454400000,2023-05-19,1073998
1684540800000,2023-05-20,1049772
1684627200000,2023-05-21,1014742
1684713600000,2023-05-22,1075234
1684800000000,2023-05-23,1113165
1684886400000,2023-05-24,1054823
1684972800000,2023-05-25,1062757
1685059200000,2023-05-26,1059510
1685145600000,2023-05-27,982620
1685232000000,2023-05-28,968996
1685318400000,2023-05-29,1082245
1685404800000,2023-05-30,1190789
1685491200000,2023-05-31,1098149
1685577600000,2023-06-01,1071180
1685664000000,2023-06-02,1102996
1685750400000,2023-06-03,956773
1685836800000,2023-06-04,928688
1685923200000,2023-06-05,1121614
1686009600000,2023-06-06,1039560
1686096000000,2023-06-07,1039649
1686182400000,2023-06-08,999054
1686268800000,2023-06-09,1032729
1686355200000,2023-06-10,1154714
1686441600000,2023-06-11,1057243
1686528000000,2023-06-12,963429
1686614400000,2023-06-13,913692
1686700800000,2023-06-14,980680
1686787200000,2023-06-15,1060660
1686873600000,2023-06-16,1125025
1686960000000,2023-06-17,947614
1687046400000,2023-06-18,908405
1687132800000,2023-06-19,1012224
1687219200000,2023-06-20,1059008
1687305600000,2023-06-21,1040365
1687392000000,2023-06-22,1026458
1687478400000,2023-06-23,1006560
1687564800000,2023-06-24,966211
1687651200000,2023-06-25,878546
1687737600000,2023-06-26,966469
1687824000000,2023-06-27,1020228
1687910400000,2023-06-28,1055113
1687996800000,2023-06-29,1041321
1688083200000,2023-06-30,1079707
1688169600000,2023-07-01,975675
1688256000000,2023-07-02,878391
1688342400000,2023-07-03,1017486
1688428800000,2023-07-04,900873
1688515200000,2023-07-05,760606
1688601600000,2023-07-06,919539
1688688000000,2023-07-07,987642
1688774400000,2023-07-08,994945
1688860800000,2023-07-09,947843
1688947200000,2023-07-10,1011333
1689033600000,2023-07-11,1033493
1689120000000,2023-07-12,1011806
1689206400000,2023-07-13,1075547
1689292800000,2023-07-14,1058012
1689379200000,2023-07-15,932660
1689465600000,2023-07-16,904819
1689552000000,2023-07-17,1004594
1689638400000,2023-07-18,1156383
1689724800000,2023-07-19,1071162
1689811200000,2023-07-20,1006117
1689897600000,2023-07-21,1054433
1689984000000,2023-07-22,985116
1690070400000,2023-07-23,954990
1690156800000,2023-07-24,997843
1690243200000,2023-07-25,946506
1690329600000,2023-07-26,1015563
1690416000000,2023-07-27,957561
1690502400000,2023-07-28,992978
1690588800000,2023-07-29,974099
1690675200000,2023-07-30,950083
1690761600000,2023-07-31,1020091
1690848000000,2023-08-01,1057586
1690934400000,2023-08-02,1003810
1691020800000,2023-08-03,1035324
1691107200000,2023-08-04,1074621
1691193600000,2023-08-05,1063866
1691280000000,2023-08-06,947108
1691366400000,2023-08-07,1026816
1691452800000,2023-08-08,1096667
1691539200000,2023-08-09,1018536
1691625600000,2023-08-10,1002753
1691712000000,2023-08-11,1031322
1691798400000,2023-08-12,963114
1691884800000,2023-08-13,874462
1691971200000,2023-08-14,982135
1692057600000,2023-08-15,998551
1692144000000,2023-08-16,1052108
1692230400000,2023-08-17,1041443
1692316800000,2023-08-18,1062895
1692403200000,2023-08-19,1006259
1692489600000,2023-08-20,917747
1692576000000,2023-08-21,977193
1692662400000,2023-08-22,1026249
1692748800000,2023-08-23,990302
1692835200000,2023-08-24,1029098
1692921600000,2023-08-25,992532
1693008000000,2023-08-26,969718
1693094400000,2023-08-27,889556
1693180800000,2023-08-28,992227
1693267200000,2023-08-29,1013145
1693353600000,2023-08-30,987601
1693440000000,2023-08-31,975851
1693526400000,2023-09-01,991656
1693612800000,2023-09-02,974196
1693699200000,2023-09-03,1003274
1693785600000,2023-09-04,941963
1693872000000,2023-09-05,996823
1693958400000,2023-09-06,1045487
1694044800000,2023-09-07,1021484
1694131200000,2023-09-08,1001852
1694217600000,2023-09-09,921195
1694304000000,2023-09-10,867695
1694390400000,2023-09-11,1030088
1694476800000,2023-09-12,1085423
1694563200000,2023-09-13,1627837
1694649600000,2023-09-14,1072681
1694736000000,2023-09-15,990142
1694822400000,2023-09-16,913113
1694908800000,2023-09-17,881296
1694995200000,2023-09-18,977850
1695081600000,2023-09-19,998572
1695168000000,2023-09-20,1011131
1695254400000,2023-09-21,1123048
1695340800000,2023-09-22,975038
1695427200000,2023-09-23,846302
1695513600000,2023-09-24,878322
1695600000000,2023-09-25,986415
1695686400000,2023-09-26,1073496
1695772800000,2023-09-27,1042683
1695859200000,2023-09-28,1025651
1695945600000,2023-09-29,981450
1696032000000,2023-09-30,952296
1696118400000,2023-10-01,960929
1696204800000,2023-10-02,1018257
1696291200000,2023-10-03,992187
1696377600000,2023-10-04,973979
1696464000000,2023-10-05,951498
1696550400000,2023-10-06,1008005
1696636800000,2023-10-07,916508
1696723200000,2023-10-08,974011
1696809600000,2023-10-09,989866
1696896000000,2023-10-10,1004421
1696982400000,2023-10-11,1021564
1697068800000,2023-10-12,999961
1697155200000,2023-10-13,1002551
1697241600000,2023-10-14,883616
1697328000000,2023-10-15,934059
1697414400000,2023-10-16,1022379
1697500800000,2023-10-17,998039
1697587200000,2023-10-18,997560
1697673600000,2023-10-19,994215
1697760000000,2023-10-20,1083635
1698105600000,2023-10-24,1076513
1698192000000,2023-10-25,1084284
1698278400000,2023-10-26,1087631
1698364800000,2023-10-27,1015356
1698451200000,2023-10-28,980773
1698537600000,2023-10-29,1078354
1698624000000,2023-10-30,1090390
1698710400000,2023-10-31,1086729
1698796800000,2023-11-01,1093041
1698883200000,2023-11-02,1042653
1698969600000,2023-11-03,1102172
1699056000000,2023-11-04,1011311
1699142400000,2023-11-05,1065541
1699228800000,2023-11-06,1099445
1699315200000,2023-11-07,1053721
1699401600000,2023-11-08,1064275
1699488000000,2023-11-09,1142664
1699574400000,2023-11-10,1127122
1699660800000,2023-11-11,1100104
1699747200000,2023-11-12,1053964
1699833600000,2023-11-13,1082388
1699920000000,2023-11-14,1044691
1700006400000,2023-11-15,1078694
1700092800000,2023-11-16,1081504
1700179200000,2023-11-17,1087695
1700265600000,2023-11-18,1129025
1700352000000,2023-11-19,1138651
1700438400000,2023-11-20,1157765
1700524800000,2023-11-21,1123324
1700611200000,2023-11-22,1135673
1700697600000,2023-11-23,1101319
1700784000000,2023-11-24,1064561
1700870400000,2023-11-25,961864
1700956800000,2023-11-26,984682
1701043200000,2023-11-27,1097473
1701129600000,2023-11-28,1149175
1701216000000,2023-11-29,1117232
1701302400000,2023-11-30,1118453
1701388800000,2023-12-01,1083873
1701475200000,2023-12-02,1048914
1701561600000,2023-12-03,1038559
1701648000000,2023-12-04,1151740
1701734400000,2023-12-05,1203837
1701820800000,2023-12-06,1110865
1701907200000,2023-12-07,1160181
1701993600000,2023-12-08,1176279
1702080000000,2023-12-09,1113655
1702166400000,2023-12-10,1126609
1702252800000,2023-12-11,1074078
1702339200000,2023-12-12,1050029
1702425600000,2023-12-13,1075309
1702512000000,2023-12-14,1226178
1702598400000,2023-12-15,1135523
1702684800000,2023-12-16,1116829
1702771200000,2023-12-17,1069617
1702857600000,2023-12-18,1137829
1702944000000,2023-12-19,1153496
1703030400000,2023-12-20,1253059
1703116800000,2023-12-21,1235517
1703203200000,2023-12-22,1200119
1703289600000,2023-12-23,1127604
1703376000000,2023-12-24,1091834
1703462400000,2023-12-25,1119942
1703548800000,2023-12-26,1111699
1703635200000,2023-12-27,1136879
1703721600000,2023-12-28,1157709
1703808000000,2023-12-29,1093214
1703894400000,2023-12-30,1085627
1703980800000,2023-12-31,1044578
1704067200000,2024-01-01,1097679
1704153600000,2024-01-02,1124318
1704240000000,2024-01-03,1106504
1704326400000,2024-01-04,1112494
1704412800000,2024-01-05,1047852
1704499200000,2024-01-06,981984
1704585600000,2024-01-07,1056678
1704672000000,2024-01-08,1090417
1704758400000,2024-01-09,1074895
1704844800000,2024-01-10,1243356
1704931200000,2024-01-11,1204879
1705017600000,2024-01-12,1206138
1705104000000,2024-01-13,1684805
1705190400000,2024-01-14,1183290
1705276800000,2024-01-15,1149978
1705363200000,2024-01-16,1280874
1705449600000,2024-01-17,1176282
1705536000000,2024-01-18,1163829
1705622400000,2024-01-19,1151772
1705708800000,2024-01-20,1058243
1705795200000,2024-01-21,1108800
1705881600000,2024-01-22,1072728
1705968000000,2024-01-23,1073713
1706054400000,2024-01-24,1079175
1706140800000,2024-01-25,1177193
1706227200000,2024-01-26,1168905
1706313600000,2024-01-27,1144052
1706400000000,2024-01-28,1107759
1706486400000,2024-01-29,1153666
1706572800000,2024-01-30,1163460
1706659200000,2024-01-31,1130563
1706745600000,2024-02-01,1130420
1706832000000,2024-02-02,1101653
1706918400000,2024-02-03,1043161
1707004800000,2024-02-04,1063678
1707091200000,2024-02-05,1116568
1707177600000,2024-02-06,1095286
1707264000000,2024-02-07,1127154
1707350400000,2024-02-08,1026961
1707436800000,2024-02-09,1088285
1707523200000,2024-02-10,1011088
1707609600000,2024-02-11,993168
1707696000000,2024-02-12,1014253
1707782400000,2024-02-13,1098849
1707868800000,2024-02-14,1125800
1707955200000,2024-02-15,1164006
1708041600000,2024-02-16,1173707
1708128000000,2024-02-17,1074109
1708214400000,2024-02-18,1118257
1708300800000,2024-02-19,1148957
1708387200000,2024-02-20,1143753
1708473600000,2024-02-21,1092929
1708560000000,2024-02-22,1094897
1708646400000,2024-02-23,1153559
1708732800000,2024-02-24,1088593
1708819200000,2024-02-25,1104708
1708905600000,2024-02-26,1201381
1708992000000,2024-02-27,1207858
1709078400000,2024-02-28,1223039
1709164800000,2024-02-29,1233330
1709251200000,2024-03-01,1217749
1709337600000,2024-03-02,1206661
1709424000000,2024-03-03,1166771
1709510400000,2024-03-04,1263121
1709596800000,2024-03-05,1268906
1709683200000,2024-03-06,1223336
1709769600000,2024-03-07,1229527
1709856000000,2024-03-08,1205701
1709942400000,2024-03-09,1159903
1710028800000,2024-03-10,1156479
1710115200000,2024-03-11,1265875
1710201600000,2024-03-12,1216165
1710288000000,2024-03-13,1295153
1710374400000,2024-03-14,1290546
1710460800000,2024-03-15,1324876
1710547200000,2024-03-16,1259509
1710633600000,2024-03-17,1194579
1710720000000,2024-03-18,1297445
1710806400000,2024-03-19,1410070
1710892800000,2024-03-20,1362334
1710979200000,2024-03-21,1330989
1711065600000,2024-03-22,1322498
1711152000000,2024-03-23,1271190
1711238400000,2024-03-24,1230611
1711324800000,2024-03-25,1274765
1711411200000,2024-03-26,1315235
1711497600000,2024-03-27,1272180
1711584000000,2024-03-28,1287017
1711670400000,2024-03-29,1304492
1711756800000,2024-03-30,1234033
1711843200000,2024-03-31,1247686
1711929600000,2024-04-01,1237202
1712016000000,2024-04-02,1236102
1712102400000,2024-04-03,1231414
1712188800000,2024-04-04,1249231
1712275200000,2024-04-05,1233592
1712361600000,2024-04-06,1178118
1712448000000,2024-04-07,1172731
1712534400000,2024-04-08,1243116
1712620800000,2024-04-09,1226259
1712707200000,2024-04-10,1208091
1712793600000,2024-04-11,1213607
1712880000000,2024-04-12,1322119
1712966400000,2024-04-13,1163745
1713052800000,2024-04-14,1145061
1713139200000,2024-04-15,1175754
1713225600000,2024-04-16,1178545
1713312000000,2024-04-17,1239063
1713398400000,2024-04-18,1234934
1713484800000,2024-04-19,1183690
1713571200000,2024-04-20,1135285
1713657600000,2024-04-21,1143892
1713744000000,2024-04-22,1183586
1713830400000,2024-04-23,1194782
1713916800000,2024-04-24,1162624
1714003200000,2024-04-25,1191760
1714089600000,2024-04-26,1177092
1714176000000,2024-04-27,1094982
1714262400000,2024-04-28,1174708
1714348800000,2024-04-29,1242072
1714435200000,2024-04-30,1262520
1714521600000,2024-05-01,1201777
1714608000000,2024-05-02,1223525
1714694400000,2024-05-03,1179724
1714780800000,2024-05-04,1166080
1714867200000,2024-05-05,1145826
1714953600000,2024-05-06,1186532
1715040000000,2024-05-07,1207722
1715126400000,2024-05-08,1159269
1715212800000,2024-05-09,1129401
1715299200000,2024-05-10,1154244
1715385600000,2024-05-11,1081776
1715472000000,2024-05-12,1086461
1715558400000,2024-05-13,1183699
1715644800000,2024-05-14,1182916
1715731200000,2024-05-15,1196974
1715817600000,2024-05-16,1201160
1715904000000,2024-05-17,1075775
1715990400000,2024-05-18,1084787
1716076800000,2024-05-19,1022025
1716163200000,2024-05-20,1155394
1716249600000,2024-05-21,1207300
1716336000000,2024-05-22,1178026
1716422400000,2024-05-23,1159663
1716508800000,2024-05-24,1164062
1716595200000,2024-05-25,1164030
1716681600000,2024-05-26,1133565
1716768000000,2024-05-27,1155947
1716854400000,2024-05-28,1138521
1716940800000,2024-05-29,1155115
1717027200000,2024-05-30,1164540
1717113600000,2024-05-31,1175491
1717200000000,2024-06-01,1092744
1717286400000,2024-06-02,1085918
1717372800000,2024-06-03,1160035
1717459200000,2024-06-04,1160375
1717545600000,2024-06-05,1184612
1717632000000,2024-06-06,1150473
1717718400000,2024-06-07,1175215
1717804800000,2024-06-08,1156018
1717891200000,2024-06-09,1145704
1717977600000,2024-06-10,1176956
1718064000000,2024-06-11,1182690
1718150400000,2024-06-12,1247164
1718236800000,2024-06-13,1230794
1718323200000,2024-06-14,1179057
1718409600000,2024-06-15,1142772
1718496000000,2024-06-16,1103785
1718582400000,2024-06-17,1164368
1718668800000,2024-06-18,1143773
1718755200000,2024-06-19,1134514
1718841600000,2024-06-20,1146590
1718928000000,2024-06-21,1263703
1719014400000,2024-06-22,1313832
1719100800000,2024-06-23,1093672
1719187200000,2024-06-24,1159040
1719273600000,2024-06-25,1217975
1719360000000,2024-06-26,1250083
1719446400000,2024-06-27,1173578
1719532800000,2024-06-28,1171317
1719619200000,2024-06-29,1142547
1719705600000,2024-06-30,1118412
1719792000000,2024-07-01,1144528
1719878400000,2024-07-02,1136426
1719964800000,2024-07-03,1146500
1720051200000,2024-07-04,1283697
1720137600000,2024-07-05,1221425
1720224000000,2024-07-06,1114116
1720310400000,2024-07-07,1053271
1720396800000,2024-07-08,1153077
1720483200000,2024-07-09,1148217
1720569600000,2024-07-10,1172141
1720742400000,2024-07-12,1141529
1720828800000,2024-07-13,1140746
1720915200000,2024-07-14,1083433
1721001600000,2024-07-15,1159568
1721088000000,2024-07-16,1197833
1721174400000,2024-07-17,1186638
1721260800000,2024-07-18,1179735
1721347200000,2024-07-19,1139819
1721433600000,2024-07-20,1109411
1721520000000,2024-07-21,1110086
1721606400000,2024-07-22,1152035
1721692800000,2024-07-23,1151148
1721779200000,2024-07-24,1134944
1721865600000,2024-07-25,1125280
1721952000000,2024-07-26,1137978
1722038400000,2024-07-27,1073900
1722124800000,2024-07-28,1044610
1722211200000,2024-07-29,1093744
1722297600000,2024-07-30,1171781
1722384000000,2024-07-31,1159848
1722470400000,2024-08-01,1124334
1722556800000,2024-08-02,1087698
1722643200000,2024-08-03,1083775
1722729600000,2024-08-04,1023318
1722816000000,2024-08-05,1133345
1722902400000,2024-08-06,1130372
1722988800000,2024-08-07,1125054
1723075200000,2024-08-08,1091732
1723161600000,2024-08-09,1096634
1723248000000,2024-08-10,1051437
1723334400000,2024-08-11,981715
1723420800000,2024-08-12,1056700
1723507200000,2024-08-13,1095902
1723593600000,2024-08-14,1278549
1723680000000,2024-08-15,1214550
1723766400000,2024-08-16,1099250
1723852800000,2024-08-17,1004184
1723939200000,2024-08-18,1029074
1724025600000,2024-08-19,1042899
1724112000000,2024-08-20,1070644
1724198400000,2024-08-21,1088171
1724284800000,2024-08-22,1093202
1724371200000,2024-08-23,1128602
1724457600000,2024-08-24,1077842
1724544000000,2024-08-25,973423
1724630400000,2024-08-26,1111355
1724716800000,2024-08-27,1130236
1724803200000,2024-08-28,1149180
1724889600000,2024-08-29,1153750
1724976000000,2024-08-30,1127902
1725062400000,2024-08-31,1012715
1725148800000,2024-09-01,1011089
1725235200000,2024-09-02,1079816
1725321600000,2024-09-03,1124896
1725408000000,2024-09-04,1106208
1725494400000,2024-09-05,1121226
1725580800000,2024-09-06,1124391
1725667200000,2024-09-07,1115691
1725753600000,2024-09-08,1083141
1725840000000,2024-09-09,1159599
1725926400000,2024-09-10,1166650
1726012800000,2024-09-11,1171846
1726099200000,2024-09-12,1171158
1726185600000,2024-09-13,1158040
1726272000000,2024-09-14,1095726
1726358400000,2024-09-15,1088829
1726444800000,2024-09-16,1101920
1726531200000,2024-09-17,1144451
1726617600000,2024-09-18,1132642
1726704000000,2024-09-19,1181463
1726790400000,2024-09-20,1156770
1726876800000,2024-09-21,1077593
1726963200000,2024-09-22,1061358
1727049600000,2024-09-23,1141655
1727136000000,2024-09-24,1144297
1727222400000,2024-09-25,1149271
1727308800000,2024-09-26,1155692
1727395200000,2024-09-27,1202552
1727481600000,2024-09-28,1113806
1727568000000,2024-09-29,1115889
1727654400000,2024-09-30,1197252
1727740800000,2024-10-01,1266726
1727827200000,2024-10-02,1149782
1727913600000,2024-10-03,1161681
1728000000000,2024-10-04,1139461
1728086400000,2024-10-05,1096602
1728172800000,2024-10-06,1069719
1728259200000,2024-10-07,1156996
1728345600000,2024-10-08,1156552
1728432000000,2024-10-09,1182437
1728518400000,2024-10-10,1149335
1728604800000,2024-10-11,1224896
1728691200000,2024-10-12,1159210
1728777600000,2024-10-13,1058373
1728864000000,2024-10-14,1173643
1728950400000,2024-10-15,1209767
1729036800000,2024-10-16,1155634
1729123200000,2024-10-17,1247997
1729209600000,2024-10-18,1324707
1729296000000,2024-10-19,1251961
1729382400000,2024-10-20,1171854
1729468800000,2024-10-21,1175794
1729555200000,2024-10-22,1176397
1729641600000,2024-10-23,1132550
1729728000000,2024-10-24,1132148
1729814400000,2024-10-25,1143813
1729900800000,2024-10-26,1087275
1729987200000,2024-10-27,962805
1730073600000,2024-10-28,1056198
1730160000000,2024-10-29,1172996
1730246400000,2024-10-30,1102192
1730332800000,2024-10-31,1085931
1730419200000,2024-11-01,1105790
1730505600000,2024-11-02,1071429
1730592000000,2024-11-03,1118165
1730678400000,2024-11-04,1119210
1730764800000,2024-11-05,1105851
1730851200000,2024-11-06,1195422
1730937600000,2024-11-07,1223301
1731024000000,2024-11-08,1228966
1731110400000,2024-11-09,1148000
1731196800000,2024-11-10,1211554
1731283200000,2024-11-11,1268939
1731369600000,2024-11-12,1288805
1731456000000,2024-11-13,1272417
1731542400000,2024-11-14,1282823
1731628800000,2024-11-15,1248529
1731715200000,2024-11-16,1234559
1731801600000,2024-11-17,1197920
1731888000000,2024-11-18,1231043
1731974400000,2024-11-19,1216468
1732060800000,2024-11-20,1244298
1732147200000,2024-11-21,1271478
1732233600000,2024-11-22,1292574
1732320000000,2024-11-23,1258386
1732406400000,2024-11-24,1206704
1732492800000,2024-11-25,1282275
1732579200000,2024-11-26,1257826
1732665600000,2024-11-27,1292467
1732752000000,2024-11-28,1255594
1732838400000,2024-11-29,1280286
